client_uuid,company_size,industry,subindustry,company_type,segment,country,province,city,annual_revenue,employee_count,year_established
CNZAXFD,  Micro (<10),  Construction,Electrical_Installation,  Partnership,Segment 3,  Philippines,Leyte,Bato,7644271,8.0,2014
4QLRSRT,Small (10-49),Manufacturin,Food_&_Beverage,Sole_Proprietorship,Segment 4,Philippines,Cavite,Tagaytay,10941415,14.0,2002
9Y7FK21,  Micro (<10),Financ,investment services,partnership,Segment 1,Philippines,Cebu,Mandaue,1388596,2.0,1985
5QCEZGR,Micro (<10,Logistics,Cold Chain Logistics,Cooperative,Segment 1,Philippines,Sulu,Luuk,454546,1.0,1999
OSAY75M,  Micro (<10),beauty & wellness,massage therapy,Sole Proprietorshi,Segment 1,Philippines,Camarines Sur,bula,1986989,3.0,2016
DT8BSPP,small (10-49),  Hospitality,event planning,partnership,Segment 1,Philippines,  Cebu,Naga,22161025,30.0,1987
C0PHDLR,Micro_(<10),marine,  Marine Consulting,cooperative,Segment 3,philippines,Masbate,Cataingan,372873,1.0,2013
NP1M0QJ,Micro (<10),automotive,Vehicle Maintenance,cooperative,Segment 2,Philippines,sultan kudarat,Bagumbayan,325161,1.0,2005
M68EQVN,Micro (<10),Agriculture,Coffee Production,llc,Segment 1,Philippines,pangasinan,Binmaley,2984168,7.0,1998
E29ZZGB,large (250+),Hospitality,Entertainment  Venues,Cooperative,Segment 2,Philippines,Lanao del Sur,Butig,116474769,312.0,1985
V2AS85O,Micro (<10),Hospitality,  Resort Management,LLC,Segment 1,Philippines,Batangas,San Juan,3524011,7.6927104356149565,2011
SQJGFGW,SMALL (10-49),Chemical,Pesticides,Corporation,Segment 1,Philippines,capiz,Dumarao,10011138,17.0,2001
D2P2IPB,micro (<10),Healthcare,MEDICAL EQUIPMENT,N/A,Segment 3,Philippines,Batangas,Tanauan,2392500,3.0,2007
JL8UV6J,Small (10-49),Real Estate,NULL,Partnership,Segment 5,Philippines,Isabela,Cauayan,27722448,44.0,1986
O7HBSOE,Small (10-49,Textiles,N/A,partnership,Segment 4,Philippines,Nueva Ecija,Carranglan,17487814,48.0,1997
Y1U1DB4,Micro (<10),NULL,Interior Design,Sole Proprietorship,Segment 1,Philippines,BUKIDNON,Don  Carlos,3535140,5.0,2013
AVKSG01,MEDIUM (50-249),Real Estate,Construction Development,LLC,Segment 4,Philippines,Zamboanga del Norte,  Rizal,79040017,146.36271356456524,2012
WL4Z35Q,Small (10-49),NULL,Energy  Storage,Cooperative,Segment 3,Philippines,  Camarines Sur,balatan,47565263,49.0,1980
M0R2OBQ,  Micro (<10),Education,Early  Childhood  Education,Partnership,Segment 3,Philippines,Pangasinan,Lingayen,1997660,3.0,2009
CH9GGDD,Micro_(<10),MEDIA,broadcasting,LLC,Segment 2,Philippines,Basilan,tabuan-lasa,2293998,3.438051628127979,2010
7ITRJW3,Large (250+),N/A,waste processing,LLC,Segment 2,philippines,davao del sur,  Malalag,1208524571,1582.0,1997
IZ1IN2E,Micro (<10),Mining,nickel mining,Partnership,Segment 1,Philippines,Cavite,General Mariano Alvarez,1380778,2.0,2002
6SJC754,N/A,Water,  Water Treatment,Cooperativ,Segment 1,  Philippines,sultan kudarat,  Lambayong,2563682,4.0,2018
A96K5US,Micro (<10),mining,gold mining,Corporation,Segment 1,Philippines,South Cotabato,Santo Niño,7257779,9.239621643337152,1986
JU0UQ13,Micro (<10,Construction,Plumbing  Services,sole proprietorship,Segment 1,PHILIPPINES,Negros Oriental,canlaon,4407961,9.0,2014
K7JKIBU,Small_(10-49),  Real Estate,Residential Sales,,Segment 2,  Philippines,Bukidnon,Kibawe,38381560,43.0,1993
BNC0BPG,Small (10-49),Automotive,Auto Sales,Sole Proprietorship,Segment 3,Philippines,Tawi-Tawi,Sitangkai,30522727,39.0,2007
IKM0RRK,Micro (<10),Finance,Insurance,LLC,Segment 2,Philippines,Bukidnon,Don_Carlos,2716079,5.7068900467509796,2017
G9T1GZA,micro (<10),Textiles,Fashion_Design,Sole Proprietorship,Segment 1,Philippines,CAPIZ,jamindan,3703028,8.0,1987
YRZO8HZ,micro (<10),Media,Radio Services,Sole Proprietorship,Segment 5,Philippines,Aklan,Madalag,5180605,9.0,1995
DD1ECJB,  Small (10-49),Water,Water_Treatment,Corporation,Segment 4,Philippines,Camarines_Sur,Balatan,23180868,32.0,2017
QVTOSTL,small (10-49),Furniture,upholstery services,CORPORATION,Segment 3,Philippines,Isabela,Cauayan,15714541,45.0,1999
S2QIECI,Micro (<10),,Consulting_Services,partnership,Segment 5,Philippines,  Nueva Ecija,San Jose,4752983,6.70092624519555,2011
5UK7OTD,SMALL (10-49),Securit,Security Consulting,Corporation,Segment 2,Philippines,Negros Oriental,Bayawan,22191549,35.0,2017
IOV2KFZ,Medium (50-249,Waste Management,Sanitation Services,  LLC,Segment 5,Philippines,Davao Oriental,Lupon,74823648,152.0,1981
TCGIFJQ,Small (10-49),Sports,Sports_Equipment,Sole Proprietorship,Segment 1,Philippines,Antique,Caluya,5415722,10.829080820092985,1983
Q87A9CA,micro (<10),Pharmaceutical,drug manufacturing,Corporation,Segment 2,  Philippines,Davao del Sur,digos,794516,2.0,2017
21R5STA,,Construction,Plumbing_Services,Partnership,Segment 1,Philippines,Tarlac,bamban,16234173,28.0,1982
Q80CV0Q,Small (10-49),N/A,Commercial Construction,Partnership,Segment 1,  Philippines,Batangas,rosario,35454617,48.79511698105898,1984
DTEJFWE,MICRO (<10),Professional Services,Design Services,Cooperative,Segment 1,Philippines,  Antique,patnongon,788304,1.0,2008
CX207OR,Small (10-49,Professional Services,Business Consulting,cooperative,Segment 3,Philippines,Nueva Ecija,Carranglan,33397310,44.0,1987
KJTQJSV,micro (<10),Securit,  Event Security,Partnershi,Segment 3,Philippines,Laguna,San  Pedro,935160,2.0,1987
4B6GU2T,Micro (<10,SPORTS,Sports Retail,SOLE PROPRIETORSHIP,Segment 2,Philippines,Tawi-Tawi,turtle islands,3765535,5.0,2001
NOT6VEW,micro (<10),ENERGY,Electricity Distribution,LLC,Segment 1,Philippines,Albay,  Daraga,4456707,5.0,2010
LSXHVVZ,MEDIUM (50-249),Mining,stone quarrying,Sole_Proprietorship,Segment 4,Philippines,Batangas,taal,167727439,218.0,2008
9GHVRHN,Micro  (<10),,Medical Technology,Partnershi,Segment 3,Philippines,Laguna,Calamba,5618130,9.0,2000
P1AR9D0,Small  (10-49),Agriculture,Organic  Farming,LLC,Segment 2,philippines,Zamboanga del Sur,Dumalinao,3050144,10.0,1991
BPTGAVJ,Micro (<10),Waste Management,sanitation services,corporation,Segment 3,Philippines,Antique,San Jose,1281402,3.0,1990
891DV8F,Micro  (<10),  Hospitality,Resort Management,LLC,Segment 1,PHILIPPINES,Rizal,Jalajala,2823362,5.0,1987
EUJZD8S,small (10-49),Water,water treatment,Cooperative,Segment 1,Philippines,  Cavite,Silang,16558729,31.374367834365618,2010
5NDJ3WE,Medium (50-249),Automotive,Vehicle Maintenance,LLC,Segment 4,Philippines,Pampanga,Candaba,91278672,217.0,1999
SU1B43V,Small_(10-49),Chemical,Agricultural  Chemicals,Cooperative,Segment 1,Philippines,Zamboanga del Sur,Zamboanga City,15608838,37.0,2004
FG7PS9S,micro (<10),  Chemicals,agricultural chemicals,llc,Segment 2,Philippines,Basilan,Akbar,1566424,3.0,2001
X9BZ6ZM,small (10-49),automotive,auto sales,,Segment 4,Philippines,Davao Oriental,CARAGA,16941783,29.0,1999
L8OYN29,Micro (<10,Security,security consulting,Cooperative,Segment 3,Philippines,Samar,CATBALOGAN,2474998,8.0,1986
XGNDQ6X,Medium (50-249),Finance,Tax_Services,Sole Proprietorship,Segment 1,Philippines,Ilocos Norte,nueva era,205945033,197.89196170096096,1993
XFFODMH,Small (10-49),Security,security services,  LLC,Segment 1,Philippines,Isabela,Cabatuan,8223947,20.0,2004
X5Q2N3Z,NULL,,Bookkeeping,LLC,Segment 1,Philippines,Batangas,Lipa,4919257,8.0,1992
39FU91D,micro (<10),  Marine,Marine Transportation,LLC,Segment 3,Philippines,sorsogon,Castilla,3262609,5.337247300187492,2001
JPVC87R,  Micro (<10),Automotive,Vehicle Customization,LLC,Segment 2,Philippines,eastern samar,Guiuan,2257494,5.0,1989
BRUGCB1,Micro_(<10),Furniture,Outdoor_Furniture,Cooperative,Segment 1,Philippines,Nueva Ecija,CUYAPO,4691013,7.356432790480453,2013
9JWZ4PG,Micro (<10),Education,Online Learning,Corporation,Segment 5,PHILIPPINES,Pangasinan,San Carlos,1129090,3.5794558567015007,1982
DKM8HOY,MEDIUM (50-249),Sports,Sports Medicine,Cooperative,Segment 2,  Philippines,Negros_Oriental,Tanjay,142847051,232.4992406467409,2016
DVGID2W,MICRO (<10),Mining,Stone  Quarrying,  LLC,Segment 1,Philippines,Cebu,Talisay,1408449,2.0,1999
CI2Y356,Medium (50-249),Wate,wastewater treatment,Cooperativ,Segment 2,Philippines,Nueva Ecija,Gapan,50496602,144.0,2006
345VS0J,Small (10-49),Mining,Nickel Mining,Cooperative,Segment 3,Philippines,Batangas,Santo  Tomas,38878646,47.0,1998
1UF9IW4,Small  (10-49),Waste Management,Environmental Consulting,LLC,Segment 1,Philippines,  Lanao del Sur,Bubong,8682719,14.0,1981
JO8Y0RE,Micro (<10),NULL,Hazardous  Waste,Cooperative,Segment 1,Philippines,Lanao del Norte,Kapatagan,4767734,7.0,2003
ETW32AZ,Micro (<10),textiles,Clothing_Production,Corporation,Segment 4,Philippines,Camarines_Sur,Buhi,2300049,3.0,1989
SM0Z0GJ,  Micro (<10),HEALTHCARE,mental health services,Cooperative,Segment 2,Philippines,Pangasinan,mangaldan,538985,1.0,1997
JN91MBX,Micro (<10,agriculture,Corn Production,Sole  Proprietorship,Segment 2,Philippines,Cebu,naga,4771415,6.0,1993
01ANIEH,Micro_(<10),transportation,Delivery Services,  Sole Proprietorship,Segment 2,philippines,camarines sur,Buhi,5576210,7.0,2009
L48Q0G5,small (10-49),Manufacturing,metal fabrication,  Cooperative,Segment 1,  Philippines,Sarangani,Malapatan,8806512,10.111390054447554,2008
IJCO0NB,MICRO (<10),energy,Solar Energy,Corporation,Segment 1,Philippines,Basilan,  Hadji Mohammad Ajul,4058215,4.0,2011
D3P8JTF,micro (<10),Chemicals,Fertilizers,Sole Proprietorship,Segment 2,Philippines,camarines sur,Iriga,3032381,7.0,1992
AXWUXQM,N/A,Logistics,Distribution Services,Sole_Proprietorship,Segment 1,Philippines,Lanao del Norte,Bacolod,124958690,195.0,2000
RNEDI8B,Small (10-49,Energy,Solar Energy,Corporation,Segment 1,Philippines,Batangas,Taal,26899169,39.0,1990
C9H4BKP,Medium  (50-249),,Cleaning Products,Corporation,Segment 4,PHILIPPINES,iloilo,Badiangan,71131194,189.47956620290654,1994
B65HLXS,Large (250+,Aviatio,,Cooperative,Segment 5,PHILIPPINES,Batangas,Taal,307698359,573.4149555444333,2001
U8NTRJE,Micro (<10),Finance,Insurance,N/A,Segment 3,Philippines,Cavite,las piñas,4917787,8.0,1983
2734WAG,Micro (<10),Manufacturing,Metal Fabrication,Sole Proprietorship,Segment 4,PHILIPPINES,Lanao del Norte,Lala,4023813,6.689153485354395,2012
WGRY1DW,micro (<10),Telecommunication,Internet  Services,Cooperative,Segment 1,Philippines,Zamboanga del Norte,Dipolog,2737461,5.1734342399110655,2006
MX0O0A8,Medium (50-249),construction,BUILDING MATERIALS,SOLE PROPRIETORSHIP,Segment 5,Philippines,samar,Daram,56621898,127.0,1990
5OA6OWT,  Small (10-49),Energy,  Energy Storage,LLC,Segment 1,philippines,  Basilan,Sumisip,17345130,26.0,2006
LKAD5ED,micro (<10),,Property_Development,corporation,Segment 5,Philippines,SOUTH COTABATO,Koronadal,5223372,8.247374409191737,1999
FCOCWAY,Medium (50-249),N/A,Electrical_Installation,Cooperativ,Segment 5,Philippines,  Davao Oriental,Mati,106929322,210.20265471651138,2003
RH6I09U,Medium (50-249,Entertainmen,Music  Production,  LLC,Segment 3,Philippines,Maguindanao,  Buldon,84271526,139.0,2017
RK1ZV1E,Medium (50-249),Telecommunications,Internet  Services,COOPERATIVE,Segment 5,Philippines,davao del sur,Hagonoy,65599331,159.0,2014
OC2HBC3,micro (<10),Textile,Textile  Design,Cooperative,Segment 2,PHILIPPINES,palawan,Araceli,501667,1.0,1996
7KUSWKS,  Micro (<10),Media,N/A,  Cooperative,Segment 1,PHILIPPINES,Ilocos Sur,  Cabugao,408519,1.0,1991
S0F0BOL,Micro (<10),Pharmaceutical,laboratory equipment,Sole_Proprietorship,Segment 2,Philippines,Iloilo,ILOILO CITY,3630561,5.0,2005
BBKTRWX,Micro_(<10),ENTERTAINMENT,Music  Production,cooperative,Segment 2,philippines,Davao del Sur,Sulop,2867785,5.376493117730388,1996
5F2CW76,Micro_(<10),Logistics,WAREHOUSING,  Sole Proprietorship,Segment 1,Philippines,Davao_del_Norte,Asuncion,682157,2.0,2003
Y5EPY1X,medium (50-249),Waste  Management,Recycling Services,Partnership,Segment 3,philippines,ALBAY,  Ligao,142723845,213.0,2017
A01WZDL,Medium (50-249),,NULL,corporation,Segment 5,Philippines,Negros Occidental,Escalante,46448044,81.17063280543492,1989
EUME9R9,Micro (<10),Logistics,Express Delivery,sole proprietorship,Segment 1,Philippines,ILOILO,Balasan,650855,2.0,1984
LJS6JGJ,Micro (<10),Finance,Banking Services,  Cooperative,Segment 3,Philippines,Pampanga,Floridablanca,5790298,8.67331739420641,1998
MQ0HRAW,NULL,Media,Content  Creation,Cooperative,Segment 4,Philippines,Pangasinan,Mangaldan,3591791,10.0,1994
Z4EAO2Y,small (10-49),CONSTRUCTION,General Contracting,LLC,Segment 4,Philippines,Misamis_Occidental,Concepcion,42150043,48.0,2004
MJU3WMZ,  Micro (<10),,Hydroelectric,NULL,Segment 5,Philippines,  Metro Manila,MALABON,1765392,3.1188290849676013,2003
VK7PRZO,Micro (<10),Constructio,Infrastructure Development,CORPORATION,Segment 2,Philippines,Zamboanga del Norte,Katipunan,2699172,6.0,1997
DKCXZGH,Small  (10-49),Constructio,Building Materials,  Partnership,Segment 5,philippines,ILOILO,Barotac_Nuevo,12235428,14.0,1982
JJ1ZX5V,Micro (<10),  Marine,Marine Insurance,,Segment 3,Philippines,Cavite,Tagaytay,1577490,2.0,2010
NA0GHPW,Medium (50-249),  Chemicals,Paint  &  Coatings,SOLE PROPRIETORSHIP,Segment 1,Philippines,Samar,Matuguinao,80102194,210.41018814698538,1992
YLJN3EP,Micro (<10,Mining,limestone mining,corporation,Segment 2,Philippines,Bulacan,Pulilan,1948099,3.0,2008
EIK328W,Small (10-49),Furnitur,HOME FURNITURE,Partnership,Segment 3,Philippines,Lanao del Sur,Bayang,11335545,28.0,2007
2OKO58A,Small (10-49),Media,Publishing,Corporation,Segment 1,Philippines,DAVAO ORIENTAL,cateel,18858188,30.0,1981
GPBG91L,Large (250+,Beauty & Wellness,Spa Services,LLC,Segment 3,Philippines,Northern Samar,Capul,741424048,1183.3856965376317,2012
8LGOKOH,Large (250+,Automotive,N/A,Corporation,Segment 3,Philippines,Antique,San Jose,634550263,1411.3594105647485,2004
GWZ4HTT,Micro (<10),SPORTS,Sports  Marketing,LLC,Segment 1,Philippines,Ilocos Norte,Currimao,3291170,6.0,1994
OF0QH89,large (250+),Energy,Wind  Energy,Sole Proprietorship,Segment 2,Philippines,Bukidnon,Damulog,646162996,911.0,2012
ZSHCNDV,Micro (<10,Furniture,Interior Design,Corporation,Segment 3,Philippines,Samar,Daram,1913538,3.0,1994
EN1H6SR,Small_(10-49),  Agriculture,Livestock  Farming,llc,Segment 2,philippines,Davao Oriental,Banaybanay,11070875,26.75943475656815,2003
UUD11TB,small (10-49),Sports,Recreational Sports,partnership,Segment 1,Philippines,Basilan,Isabela City,9948605,14.0,2008
5QHYEIW,Micro (<10),N/A,Environmental_Consulting,Cooperativ,Segment 1,Philippines,Isabela,Santiago,3692442,8.0,2014
LTIR15B,Small_(10-49),professional services,Design Services,LLC,Segment 2,Philippines,Eastern Samar,Can-avid,14523781,35.0,2017
2B56QE4,Medium  (50-249),,Surveillance Systems,LLC,Segment 4,  Philippines,pangasinan,  Alaminos,141407991,202.88823166405612,2018
RLBFMIV,Micro (<10),Beauty & Wellness,Health  &  Beauty,sole proprietorship,Segment 1,  Philippines,Rizal,rodriguez,3095503,8.467759376711198,1994
7PEW5XY,Micro (<10),N/A,Auto  Sales,Sole Proprietorship,Segment 3,Philippines,Sarangani,Malapatan,916396,3.699554733702401,2011
EI38NUY,Micro_(<10),Professional  Services,consulting services,Sole_Proprietorship,Segment 1,Philippines,Sultan Kudarat,  Esperanza,3907918,5.0,2001
41X8CZN,Micro (<10),ENERGY,Solar Energy,Corporation,Segment 1,philippines,Laguna,Biñan,6079085,5.0,2007
3WPTS6C,Medium (50-249),Beauty & Wellness,Fitness  Centers,Corporation,Segment 4,philippines,Cagayan,Aparri,53672918,80.0,2014
DH764HL,Micro_(<10),Mining,Iron  Ore  Mining,Cooperative,Segment 3,Philippines,Misamis Oriental,Initao,9696886,9.0,1990
VILNM9I,Small (10-49,Education,Professional Development,cooperative,Segment 1,philippines,Tawi-Tawi,Bongao,19779617,26.0,1981
AVJXV4R,Small (10-49,  Furniture,Outdoor_Furniture,llc,Segment 2,PHILIPPINES,ilocos norte,Currimao,14525534,29.0,1987
DHJYZPL,Small (10-49,N/A,Distribution  Services,llc,Segment 1,Philippines,zamboanga del sur,DIMATALING,11689425,26.0,1988
X2GSQGC,  Small (10-49),  Manufacturing,garment production,Sole Proprietorship,Segment 2,Philippines,  Zamboanga del Norte,Dipolog,14943482,33.0,2000
2Z9HW8A,Micro (<10),Transportation,Trucking Services,Partnership,Segment 3,philippines,Capiz,Ivisan,1529239,3.0,1980
1A58FQG,Small_(10-49),finance,Bookkeeping,LLC,Segment 1,Philippines,Maguindanao,Datu  Anggal  Midtimbang,17032583,16.0,2004
YJE681G,Micro (<10),Finance,Investment Services,LLC,Segment 1,Philippines,Ilocos Sur,Cabugao,2586231,3.4607320432503124,2011
ZUSB5TW,Micro (<10),Beauty & Wellness,Health & Beauty,Partnership,Segment 2,PHILIPPINES,Tawi-Tawi,  South Ubian,3201508,5.0,2008
U344MFQ,  Small (10-49),Minin,Coal Mining,Partnership,Segment 4,Philippines,Iloilo,banate,7261773,14.0,1992
0FV2OBR,Micro_(<10),Mining,nickel mining,,Segment 5,Philippines,Pangasinan,Dagupan,1101615,1.2081787170611447,2014
WYN2KZT,micro (<10),PHARMACEUTICAL,  Pharmaceutical Distribution,Corporatio,Segment 1,PHILIPPINES,ilocos norte,DINGRAS,3793734,7.0,2010
DJUZODQ,NULL,,Tourism Services,Corporation,Segment 3,Philippines,Cagayan,Aparri,2997363,6.0,1991
O82326B,NULL,Transportation,Taxi Services,Partnership,Segment 2,Philippines,Bulacan,Guiguinto,984607,3.650244750026788,2018
ZIFB4M3,Micro  (<10),Real Estat,COMMERCIAL REAL ESTATE,Partnership,Segment 2,Philippines,  Ilocos Sur,Alilem,1343523,2.0,2016
JQ17UKS,Small (10-49),Wate,Water_Services,Cooperative,Segment 3,Philippines,Antique,Libertad,32750372,44.40357400000313,1999
NWS1774,large (250+),sports,sports retail,LLC,Segment 4,Philippines,Palawan,Busuanga,301240422,831.0,2018
337ZD1A,Small (10-49),Healthcare,physical therapy,partnership,Segment 5,  Philippines,La Union,San Fernando,9938478,22.861614161740178,1989
W98IM4M,Micro_(<10),Aviation,Charter_Services,Sole Proprietorshi,Segment 2,Philippines,Misamis Oriental,gitagum,1770528,3.6511843843670273,2003
XNFY7AP,Micro (<10),Healthcare,Medical Equipment,Corporation,Segment 2,Philippines,Leyte,Bato,419517,1.4235827692086591,1985
GHR2N1L,Small (10-49),Entertainment,SPORTS & RECREATION,SOLE PROPRIETORSHIP,Segment 3,philippines,Camarines Sur,baao,17865114,38.30865366158466,2003
1I8TZ73,Micro (<10),  Retail,Grocery_Stores,Partnership,Segment 1,  Philippines,Sarangani,Maasim,1322541,3.0,1984
ONQYXFF,Micro (<10),logistics,Inventory_Management,Cooperative,Segment 2,philippines,Bulacan,San Jose del Monte,2208651,3.0,1991
5RUQLDZ,Large (250+),Technology,N/A,Cooperative,Segment 2,PHILIPPINES,La Union,Balaoan,556669853,590.0,1981
ZJ7KWXQ,Micro_(<10),CHEMICALS,Paint_&_Coatings,Cooperativ,Segment 3,Philippines,Leyte,Baybay,3168249,7.0,1985
A2WVKUL,Micro (<10),  Finance,Accounting  Services,Corporation,Segment 1,PHILIPPINES,  Pangasinan,Alaminos,6762387,9.0,1980
RJ4FSRW,MICRO (<10),professional services,HR Services,Corporation,Segment 1,  Philippines,Basilan,Akbar,6018294,8.691974925534565,1985
T091A3Z,Small (10-49,Sports,athletic training,Partnership,Segment 4,Philippines,Leyte,Ormoc,19329396,48.196845096771234,2017
QF2K466,small (10-49),N/A,Auto Repair,corporation,Segment 1,philippines,Zamboanga Sibugay,Imelda,12326966,20.0,1980
SC8GN0O,Micro (<10),Marine,Boat Repair,LLC,Segment 2,Philippines,Ilocos Sur,vigan,1382080,2.0,2014
W8RXN3P,  Micro (<10),logistics,Distribution Services,Sole  Proprietorship,Segment 1,PHILIPPINES,Isabela,Benito Soliven,4706511,9.0,1988
V9UB9ME,Micro (<10,N/A,Online  Learning,Corporation,Segment 1,PHILIPPINES,Eastern  Samar,arteche,1793511,4.0,1992
670OQ5K,Micro (<10,  Manufacturing,Pharmaceutical Manufacturing,Corporation,Segment 1,Philippines,Negros Occidental,Bago,8088559,8.0,1986
WJCIIII,Micro (<10),Real  Estate,  Commercial Real Estate,Sole Proprietorshi,Segment 1,Philippines,Maguindanao,Buluan,7983020,9.0,2004
YX7PSSB,Large (250+),Healthcare,Veterinary Services,partnership,Segment 4,Philippines,Nueva Ecija,San Jose,684830568,837.0,1995
5G6N91O,Micro (<10),Mining,  Copper Mining,Partnershi,Segment 1,  Philippines,Negros Oriental,Ayungon,3645184,3.0,1993
TTS8GYW,Micro (<10,Textiles,Custom Tailoring,Corporation,Segment 5,Philippines,Tawi-Tawi,Bongao,2146461,7.0,1998
NICABKJ,Medium (50-249),Education,professional development,Sole Proprietorshi,Segment 2,philippines,AKLAN,ibajay,100677478,186.1433925305852,1983
KJ6X45W,  Small (10-49),Healthcare,home care services,Sole Proprietorship,Segment 2,Philippines,Cavite,Imus,20381970,24.495204164168353,2017
